MSISDN,Start Time,End Time,IP Address,MAC Address,Data Uploaded (KB),Data Downloaded (KB),Destination IP
9800471138,2026-02-12 15:23:00,2026-02-12 15:35:00,74.120.202.27,24:86:3c:13:b3:12,7821,18836,153.117.32.96
9874989413,2026-02-02 13:23:00,2026-02-02 14:19:00,78.95.159.92,29:6e:b4:07:f9:dd,1667,33345,31.98.161.159
9804711671,2026-03-03 18:23:00,2026-03-03 18:37:00,123.154.224.181,08:f4:1d:15:32:d3,7712,71076,204.79.86.247
9811592124,2026-02-17 05:23:00,2026-02-17 05:29:00,149.209.178.239,c2:a7:b5:7b:98:6d,2305,2878,62.107.9.232
9823226025,2026-02-21 18:23:00,2026-02-21 18:28:00,49.109.11.228,0c:89:51:0a:4f:28,3402,81905,249.59.35.136
9836713695,2026-02-22 12:23:00,2026-02-22 13:54:00,219.231.107.154,c0:50:1d:a9:20:84,7565,41229,115.152.57.179
9874074821,2026-02-04 18:23:00,2026-02-04 18:49:00,63.156.95.218,b3:c4:64:32:20:ec,8599,68222,170.92.191.188
9889638346,2026-02-03 06:23:00,2026-02-03 06:53:00,34.186.98.86,1f:a3:44:ba:f2:db,9313,23383,214.113.207.46
9821818835,2026-02-14 13:23:00,2026-02-14 14:56:00,102.49.69.93,8e:d9:b9:1e:11:1b,9298,74118,167.167.98.75
9808613171,2026-02-11 17:23:00,2026-02-11 17:39:00,137.112.9.50,c3:9e:f8:53:fe:c8,6610,56546,136.26.125.27
9856670106,2026-02-26 21:23:00,2026-02-26 22:20:00,44.180.40.144,6b:db:a2:ca:28:4b,3222,35271,113.145.112.205
9829042284,2026-02-18 16:23:00,2026-02-18 17:09:00,223.120.144.228,29:7a:25:10:90:52,7274,97298,24.116.69.83
9853315869,2026-02-09 20:23:00,2026-02-09 21:50:00,251.216.63.196,e9:4b:68:3f:31:95,4977,50739,42.5.16.57
9847143455,2026-03-04 01:23:00,2026-03-04 02:00:00,177.53.251.107,9e:54:51:2d:28:ec,1316,87303,134.135.190.159
9845494808,2026-02-22 16:23:00,2026-02-22 17:05:00,187.84.198.166,ea:a7:cc:ed:ee:c9,4872,74634,231.25.41.97
9864160529,2026-02-09 23:23:00,2026-02-10 01:15:00,129.161.252.185,5e:62:7c:c7:68:2a,5906,93771,224.237.81.234
9803413164,2026-02-20 19:23:00,2026-02-20 19:31:00,74.222.99.246,7b:79:6b:6c:8a:51,6416,43219,94.215.112.111
9869222196,2026-02-08 00:23:00,2026-02-08 02:02:00,13.174.126.166,0f:f4:a2:4b:c6:15,6988,50794,211.246.188.153
9843699577,2026-02-12 09:23:00,2026-02-12 11:01:00,243.74.249.238,d5:07:dd:3e:63:5e,9895,35474,197.175.88.253
9894406409,2026-02-03 23:23:00,2026-02-03 23:55:00,30.102.118.241,c1:69:d5:c8:fa:4e,6301,10085,40.62.47.166
9833963605,2026-02-16 02:23:00,2026-02-16 03:52:00,231.96.30.50,13:3a:3b:de:60:1e,3641,82225,74.20.160.9
9801128059,2026-03-04 02:23:00,2026-03-04 03:44:00,14.12.162.37,83:fb:7b:33:90:9a,3907,5192,96.25.47.20
9863421607,2026-02-17 17:23:00,2026-02-17 19:02:00,109.83.123.222,f4:a6:fe:1c:9f:f5,5137,5717,10.204.195.85
9864887719,2026-03-03 20:23:00,2026-03-03 22:09:00,44.96.52.252,cc:a1:0d:39:5a:27,6565,24615,134.183.50.64
9856272980,2026-03-02 10:23:00,2026-03-02 10:46:00,57.175.160.41,63:71:de:4a:5e:75,3200,32976,149.134.205.30
9883242102,2026-02-23 20:23:00,2026-02-23 21:35:00,157.199.224.141,92:5c:23:be:4c:21,6691,47642,60.8.123.19
9893174612,2026-02-08 16:23:00,2026-02-08 16:34:00,220.194.183.103,4c:1f:be:fd:1f:05,6101,44378,226.207.212.6
9807991183,2026-02-19 15:23:00,2026-02-19 16:52:00,67.184.110.123,e9:58:c3:65:cf:17,5194,90584,234.228.80.212
9839005329,2026-02-24 13:23:00,2026-02-24 14:19:00,118.2.111.223,f5:e5:9b:82:ce:e6,5179,8386,124.44.109.228
9879740344,2026-02-06 01:23:00,2026-02-06 01:41:00,47.125.23.18,e7:e7:a8:ed:35:13,2232,19324,143.148.107.119
9824745171,2026-02-24 01:23:00,2026-02-24 03:21:00,5.110.188.35,fb:08:f5:ef:37:f2,4011,46366,206.24.233.150
9848932528,2026-02-10 06:23:00,2026-02-10 07:09:00,220.217.241.212,78:6d:0a:d9:1d:b5,6641,37040,25.254.99.22
9867749649,2026-02-28 20:23:00,2026-02-28 20:49:00,153.87.182.113,83:88:e7:af:f5:b3,4791,80949,226.10.222.139
9874016400,2026-02-26 09:23:00,2026-02-26 10:50:00,125.117.20.14,a0:f4:d6:2c:44:30,4777,46136,176.206.50.145
9811775891,2026-02-19 21:23:00,2026-02-19 21:35:00,100.37.117.145,4c:d0:93:7c:9d:0c,9685,29163,69.233.139.75
9818495931,2026-03-03 03:23:00,2026-03-03 04:13:00,60.203.143.161,75:84:11:26:8c:91,4206,17403,34.240.18.146
9864887719,2026-02-17 14:23:00,2026-02-17 14:41:00,250.25.15.71,9c:a1:f5:db:80:62,4404,80785,165.31.118.175
9867365766,2026-02-25 15:23:00,2026-02-25 16:24:00,63.150.157.63,3d:54:96:e0:14:ac,2445,11835,16.77.224.124
9847143455,2026-02-05 04:23:00,2026-02-05 05:05:00,98.107.76.199,cd:a8:89:6a:d9:8b,7117,75494,90.166.75.172
9895134332,2026-02-20 07:23:00,2026-02-20 07:39:00,104.136.117.32,b5:07:61:ca:bc:ca,7717,42693,237.148.37.43
9814737996,2026-02-12 11:23:00,2026-02-12 12:39:00,67.54.28.214,4c:8e:6f:ba:2c:88,154,89787,156.22.25.253
9825546659,2026-03-01 19:23:00,2026-03-01 19:30:00,102.76.133.39,5b:ee:3a:f8:0e:b2,9301,37762,239.2.178.71
9869901627,2026-02-22 22:23:00,2026-02-22 22:53:00,185.67.130.128,56:d9:f2:6f:ff:75,5435,74029,100.86.34.224
9856482366,2026-03-03 16:23:00,2026-03-03 16:57:00,43.142.82.104,95:ec:74:d1:d8:3c,5009,85768,136.158.93.175
9809134316,2026-02-14 15:23:00,2026-02-14 16:20:00,76.105.90.228,d3:7f:7f:4e:82:a5,5416,18056,55.61.120.246
9879402654,2026-02-27 08:23:00,2026-02-27 08:55:00,208.232.181.77,b9:f8:29:5d:12:9f,8143,9370,121.58.126.150
9848932528,2026-03-01 10:23:00,2026-03-01 10:43:00,249.98.145.116,f0:6f:89:88:88:00,4477,3422,139.124.85.236
9881223623,2026-02-17 02:23:00,2026-02-17 03:53:00,52.242.212.199,17:e6:29:83:bc:94,7372,9818,97.76.137.79
9836713695,2026-02-24 14:23:00,2026-02-24 15:02:00,63.125.115.127,cc:fd:6f:46:9b:ed,7693,36545,82.145.165.163
9868501429,2026-02-16 14:23:00,2026-02-16 15:33:00,194.232.198.237,f4:04:a8:91:37:5a,4089,85133,104.225.109.69
9882620450,2026-02-22 05:23:00,2026-02-22 06:26:00,63.155.185.43,8f:51:3a:3f:17:2e,8084,13740,211.21.202.215
9820465375,2026-02-22 23:23:00,2026-02-22 23:32:00,76.244.61.167,71:38:aa:57:8b:68,1114,30452,254.154.27.6
9825546659,2026-02-14 03:23:00,2026-02-14 04:57:00,87.151.239.153,a4:0c:3b:89:fb:44,9487,63236,138.106.191.54
9898327315,2026-02-12 19:23:00,2026-02-12 19:24:00,22.121.180.142,36:d1:4b:62:b3:d1,7969,17761,57.205.109.136
9867468071,2026-02-09 12:23:00,2026-02-09 13:08:00,136.180.249.194,6f:06:cf:0e:aa:03,183,87303,65.20.185.23
9881219136,2026-02-15 07:23:00,2026-02-15 08:30:00,123.21.253.150,34:1b:81:f2:98:47,760,46855,10.254.55.72
9824745171,2026-02-21 13:23:00,2026-02-21 13:37:00,146.190.58.250,be:8d:ad:49:6f:26,1485,9189,99.179.91.165
9839005329,2026-02-05 12:23:00,2026-02-05 13:00:00,213.54.160.125,e9:f0:ce:53:19:2f,6895,34492,84.212.94.33
9841395376,2026-02-19 14:23:00,2026-02-19 14:59:00,95.120.2.225,71:e2:dd:95:3c:e4,5045,35424,107.0.205.95
9864160529,2026-02-19 13:23:00,2026-02-19 14:07:00,75.179.52.203,f1:d0:9c:1b:47:7d,662,29787,127.147.168.77
9891022901,2026-02-04 19:23:00,2026-02-04 19:52:00,127.46.167.141,06:23:a8:c9:62:d6,6257,23013,89.112.140.52
9807159696,2026-02-18 00:23:00,2026-02-18 01:43:00,55.236.253.240,44:37:20:0b:a6:57,2501,20161,54.83.230.141
9896965328,2026-02-28 10:23:00,2026-02-28 12:00:00,251.77.18.210,cf:19:f3:0d:e3:07,6355,37615,222.64.104.226
9829042284,2026-02-04 10:23:00,2026-02-04 12:13:00,64.35.132.161,db:54:60:25:7c:f5,7374,60645,34.99.213.195
9847679764,2026-02-20 03:23:00,2026-02-20 03:57:00,152.14.167.146,42:b7:32:e5:78:68,8617,27393,12.159.202.19
9851333872,2026-02-17 09:23:00,2026-02-17 11:23:00,199.241.154.218,fa:3a:91:d6:74:0e,5852,28796,131.32.92.175
9890229413,2026-02-10 16:23:00,2026-02-10 16:27:00,216.204.204.242,a9:b7:d8:4d:b5:06,364,52279,157.77.240.193
9818506716,2026-02-03 11:23:00,2026-02-03 13:17:00,148.1.217.49,33:7e:4e:da:54:10,5432,96224,122.230.187.176
9826217459,2026-02-20 20:23:00,2026-02-20 22:20:00,17.221.170.104,5e:eb:c2:6c:b0:bc,8811,66604,102.10.213.66
9881223623,2026-02-10 22:23:00,2026-02-10 23:20:00,179.187.37.141,c0:2d:03:09:46:3d,4324,77833,58.37.38.75
9821465840,2026-02-21 05:23:00,2026-02-21 07:02:00,148.142.150.26,18:58:2c:11:ad:27,3989,34132,61.181.33.125
9874074821,2026-02-14 01:23:00,2026-02-14 03:23:00,182.207.22.80,54:f1:00:b6:ef:85,7157,96549,197.134.182.101
9800978820,2026-02-15 21:23:00,2026-02-15 23:03:00,92.89.14.21,4d:32:11:7b:6a:84,7508,81050,158.34.63.201
9820465375,2026-02-20 03:23:00,2026-02-20 04:11:00,159.27.49.54,ba:c1:fd:61:69:4d,5110,18515,191.241.34.249
9857262849,2026-03-03 03:23:00,2026-03-03 04:53:00,231.165.88.90,74:f6:5b:4f:7f:8b,8503,60009,185.249.236.85
9827849808,2026-02-21 22:23:00,2026-02-21 23:44:00,237.217.162.198,b6:2a:6e:9c:44:70,9620,49166,142.108.91.5
9862473178,2026-02-17 06:23:00,2026-02-17 08:10:00,9.191.32.220,cb:f4:40:17:5a:81,7818,89559,238.202.172.34
9827849808,2026-02-13 18:23:00,2026-02-13 19:16:00,90.75.70.100,f0:f9:76:94:a5:23,8127,24469,80.227.176.31
9820377889,2026-02-02 23:23:00,2026-02-03 01:20:00,177.31.129.79,ad:45:db:7b:08:3c,7782,58786,110.21.85.13
9827484677,2026-02-13 06:23:00,2026-02-13 06:45:00,59.12.161.97,8f:aa:da:c9:e4:fd,7339,887,80.154.23.213
9869222196,2026-02-03 10:23:00,2026-02-03 11:11:00,37.73.241.36,6e:99:0c:08:68:1d,3760,26360,228.249.171.110
9876627028,2026-02-13 01:23:00,2026-02-13 01:52:00,201.36.92.231,3f:f5:31:ee:d8:9a,651,15883,31.79.23.214
9880793597,2026-02-05 11:23:00,2026-02-05 13:20:00,193.194.153.27,ba:a1:5a:9f:5a:63,3541,37382,107.81.180.147
9856464170,2026-02-27 16:23:00,2026-02-27 16:55:00,165.12.181.149,a4:8a:8c:b0:aa:1e,1584,1730,184.215.98.6
9829946804,2026-02-16 19:23:00,2026-02-16 20:49:00,19.105.50.87,12:08:a6:69:65:13,7885,19832,73.144.233.131
9869985435,2026-02-09 10:23:00,2026-02-09 11:56:00,176.189.226.236,f9:86:9d:e8:a1:c8,6182,21892,164.116.61.90
9809134316,2026-02-19 23:23:00,2026-02-20 00:08:00,87.176.195.177,ee:76:a3:45:8b:56,6106,56138,241.242.168.246
9843699577,2026-02-19 09:23:00,2026-02-19 09:26:00,251.246.253.164,b5:b2:9f:34:d9:7e,1826,4563,207.176.132.235
9892127799,2026-02-11 15:23:00,2026-02-11 16:05:00,245.189.10.242,3f:c7:4b:e9:19:c7,9634,46533,179.221.142.238
9864887719,2026-02-10 15:23:00,2026-02-10 16:43:00,56.19.138.130,81:c9:b0:61:ab:30,7231,84094,76.144.86.161
9881219136,2026-02-08 03:23:00,2026-02-08 04:05:00,142.214.207.137,47:e3:62:dc:77:3a,4903,3378,53.3.59.228
9891022901,2026-02-05 16:23:00,2026-02-05 16:49:00,117.224.63.221,33:09:3d:f3:b3:7b,3156,28763,26.251.116.38
9868501429,2026-02-02 16:23:00,2026-02-02 16:34:00,70.88.48.83,8d:ed:0b:88:5b:f1,3763,8214,228.94.89.238
9877014363,2026-02-03 03:23:00,2026-02-03 04:55:00,98.132.149.85,88:21:41:50:ef:e7,8865,73961,42.25.202.176
9830923271,2026-02-10 11:23:00,2026-02-10 13:08:00,49.155.74.22,a5:8a:e5:f6:0a:82,4956,59784,44.169.140.211
9830923271,2026-03-04 01:23:00,2026-03-04 02:42:00,196.64.180.216,b9:40:ea:ca:27:49,8921,48700,131.203.125.82
9809521456,2026-02-12 22:23:00,2026-02-12 22:32:00,241.56.164.30,9d:b4:41:8a:b4:1b,4153,51971,239.205.184.145
9834309805,2026-02-20 12:23:00,2026-02-20 13:40:00,221.60.10.13,16:20:03:dd:21:9f,4557,53346,67.234.59.119
9837826398,2026-02-16 02:23:00,2026-02-16 04:00:00,151.32.238.184,00:02:59:96:ca:33,6664,43023,180.142.82.223
9867749649,2026-02-19 19:23:00,2026-02-19 20:22:00,156.101.9.78,af:61:ec:7d:3a:1f,6055,733,90.4.204.8
9809521456,2026-02-17 01:23:00,2026-02-17 01:38:00,152.98.163.23,1b:7b:e9:e4:e2:f4,9154,82627,143.195.115.42
9895134332,2026-02-14 04:23:00,2026-02-14 06:04:00,82.126.164.188,b8:00:1e:54:b8:e7,4734,27026,49.162.83.134
9800379176,2026-02-21 01:23:00,2026-02-21 01:50:00,91.36.53.187,03:95:ff:c7:5b:96,4281,76697,90.113.151.123
9809134316,2026-02-10 19:23:00,2026-02-10 20:12:00,147.235.102.96,85:cd:87:f8:74:4d,9859,10769,39.191.62.22
9834624751,2026-02-11 16:23:00,2026-02-11 18:19:00,228.105.223.179,7a:f1:9a:b0:a1:de,4781,45132,45.187.240.22
9834738299,2026-03-02 09:23:00,2026-03-02 09:38:00,60.172.100.60,31:76:22:d2:f1:29,1879,1410,156.127.73.75
9869222196,2026-02-07 10:23:00,2026-02-07 11:48:00,148.127.79.194,a0:fc:7a:f6:c4:29,6702,4684,174.129.249.106
9864160529,2026-02-03 21:23:00,2026-02-03 22:16:00,132.213.243.132,a2:7b:4b:a7:40:c9,2583,16443,14.88.100.210
9836690967,2026-02-23 09:23:00,2026-02-23 10:01:00,169.146.3.239,34:43:54:6c:b8:2b,7343,44178,210.124.245.77
9866319314,2026-03-03 15:23:00,2026-03-03 16:35:00,191.25.130.182,c5:6f:6e:d2:9f:70,8635,7366,47.7.125.94
9871012269,2026-02-03 08:23:00,2026-02-03 10:20:00,185.212.94.86,65:88:73:dc:8a:7a,1082,29969,153.130.254.192
9818227824,2026-02-22 19:23:00,2026-02-22 21:13:00,209.100.91.10,9f:57:e7:43:23:46,6684,43772,198.47.98.136
9825546659,2026-03-02 18:23:00,2026-03-02 20:16:00,78.208.65.100,04:d5:7d:da:c2:77,5408,50365,27.223.201.145
9866319314,2026-03-02 05:23:00,2026-03-02 06:46:00,86.124.171.243,e7:b6:55:15:5c:06,6571,60164,201.104.64.182
9845494808,2026-02-09 09:23:00,2026-02-09 10:37:00,116.53.139.37,b9:52:f4:10:48:67,1531,31165,188.123.172.176
9871012269,2026-02-19 19:23:00,2026-02-19 20:12:00,23.141.174.140,9a:eb:16:98:15:32,4529,31774,168.2.96.147
9861201836,2026-02-17 21:23:00,2026-02-17 22:18:00,148.184.35.86,1a:fe:69:12:80:0f,8192,44721,139.244.2.220
9826217459,2026-02-22 02:23:00,2026-02-22 03:48:00,196.106.106.109,57:53:08:3f:bf:d2,4187,14296,215.198.57.55
9829946804,2026-02-07 07:23:00,2026-02-07 07:32:00,139.144.45.47,dd:89:ef:20:af:b9,6300,30313,105.60.219.116
9829946804,2026-02-13 20:23:00,2026-02-13 21:31:00,135.14.170.112,1c:ea:77:cb:c9:5b,9965,21535,177.216.84.66
9811592124,2026-02-25 06:23:00,2026-02-25 08:00:00,166.206.110.188,ad:13:6b:a9:9a:a9,3176,90924,70.91.32.201
9818699938,2026-02-04 11:23:00,2026-02-04 12:16:00,80.115.119.250,2f:80:41:e0:56:2f,4175,48102,144.77.76.36
9815654527,2026-02-20 06:23:00,2026-02-20 07:04:00,144.182.124.115,50:8b:3f:a0:18:ee,1977,36512,247.198.23.85
9874016400,2026-02-19 11:23:00,2026-02-19 11:50:00,237.42.244.187,da:fd:4a:b6:40:4e,5713,82099,118.172.48.56
9827849808,2026-02-03 13:23:00,2026-02-03 15:13:00,153.28.197.113,bd:8d:53:d8:3f:26,4379,55361,79.163.101.98
9852427868,2026-02-25 13:23:00,2026-02-25 14:50:00,62.223.197.166,13:94:0f:99:78:72,891,69311,183.226.192.129
9830923271,2026-03-02 20:23:00,2026-03-02 20:25:00,227.236.38.122,48:c8:29:b1:67:4c,3613,23755,234.189.228.203
9864887719,2026-02-27 02:23:00,2026-02-27 02:43:00,126.120.65.194,92:fe:fa:c5:94:f7,9396,41352,26.240.214.121
9861201836,2026-02-11 21:23:00,2026-02-11 21:43:00,208.38.5.126,9f:4a:30:bf:5d:11,9293,97685,152.61.199.2
9868164535,2026-02-13 07:23:00,2026-02-13 07:48:00,106.32.157.142,38:15:80:35:15:67,5763,74420,95.151.199.216
9841241182,2026-02-03 16:23:00,2026-02-03 17:10:00,39.198.245.95,1c:08:af:ce:d7:71,9372,26698,250.190.159.234
9893676320,2026-02-07 04:23:00,2026-02-07 05:10:00,68.3.91.250,90:b4:89:50:66:14,6040,2525,102.174.120.232
9805466889,2026-02-20 06:23:00,2026-02-20 07:01:00,225.28.203.17,79:07:b9:4e:8e:5c,8743,5467,178.225.158.146
9834309805,2026-02-11 10:23:00,2026-02-11 10:28:00,241.102.147.173,e2:70:21:52:e3:63,5690,66358,219.98.209.187
9898169340,2026-02-19 00:23:00,2026-02-19 01:35:00,144.18.57.96,c8:6a:3c:02:ca:e5,4215,15284,216.87.196.81
9859407816,2026-02-21 05:23:00,2026-02-21 07:03:00,186.30.230.83,0b:00:22:cd:c7:bf,6912,64604,28.213.20.185
9893745299,2026-02-11 08:23:00,2026-02-11 09:09:00,122.233.42.171,2f:77:14:9a:42:69,399,698,175.199.133.51
9836541458,2026-02-09 07:23:00,2026-02-09 08:45:00,156.233.197.226,7c:45:3f:7e:5d:c7,5292,29163,202.83.242.82
9869901627,2026-02-16 09:23:00,2026-02-16 09:33:00,248.113.201.5,0d:51:4f:17:31:dd,3929,77497,178.94.182.210
9814770054,2026-02-23 05:23:00,2026-02-23 05:51:00,109.30.233.19,db:62:60:97:43:54,4257,95484,54.43.225.188
9856482366,2026-03-03 11:23:00,2026-03-03 12:29:00,18.151.12.166,0e:d8:fb:aa:c6:a2,318,84040,175.171.7.157
9882620450,2026-02-04 01:23:00,2026-02-04 02:45:00,134.81.248.114,a0:90:db:ed:3e:4b,8548,73404,89.13.173.138
9899809402,2026-02-20 03:23:00,2026-02-20 03:40:00,40.205.210.94,d0:6d:f8:97:84:d3,4289,74592,50.15.192.223
9837346706,2026-02-09 17:23:00,2026-02-09 18:58:00,163.4.49.165,42:a2:f1:6c:8a:69,5163,32884,94.205.59.116
9879402654,2026-02-09 15:23:00,2026-02-09 16:55:00,46.131.205.14,01:b2:6c:94:30:a8,7048,32136,43.243.73.87
9811998679,2026-03-01 23:23:00,2026-03-01 23:46:00,119.99.40.56,d9:db:2c:c1:9f:75,9848,21434,201.228.227.90
9812419049,2026-02-25 15:23:00,2026-02-25 16:59:00,166.205.225.16,12:12:c1:34:cc:74,5436,79889,210.14.245.228
9834309805,2026-02-06 16:23:00,2026-02-06 18:07:00,193.77.77.224,3d:9a:41:64:02:f7,8496,7966,217.121.46.65
9843524082,2026-02-08 09:23:00,2026-02-08 10:56:00,85.155.167.181,96:de:b1:38:e8:26,1410,74576,226.152.218.161
9878961183,2026-02-12 06:23:00,2026-02-12 07:02:00,121.154.32.161,2c:47:b0:73:6a:b6,9799,66087,218.163.204.69
9831727889,2026-02-17 05:23:00,2026-02-17 05:35:00,91.254.249.56,cb:37:a6:b8:c6:e2,8361,68740,240.240.165.4
9848932528,2026-02-20 00:23:00,2026-02-20 02:01:00,203.163.130.73,25:47:88:b3:33:0d,4177,77915,157.41.182.79
9823285884,2026-02-18 23:23:00,2026-02-19 00:52:00,205.43.63.110,f5:5c:ed:b9:d1:91,5861,18627,143.151.87.201
9893174612,2026-02-06 20:23:00,2026-02-06 20:57:00,68.70.211.169,e1:0b:aa:7f:e5:c9,3030,14712,157.118.240.161
9887769453,2026-02-08 21:23:00,2026-02-08 23:02:00,72.167.179.55,aa:be:69:62:8d:74,1986,86921,189.243.152.117
9856049451,2026-02-08 23:23:00,2026-02-08 23:46:00,145.181.108.237,71:be:28:b5:18:e6,2717,52352,247.74.172.91
9818506716,2026-02-09 04:23:00,2026-02-09 04:55:00,216.29.142.33,59:75:b8:48:f3:c1,6827,27761,138.137.120.170
9811998679,2026-02-19 04:23:00,2026-02-19 05:23:00,83.12.253.97,86:98:f1:4b:62:39,2060,26137,140.217.37.244
9825546659,2026-02-06 08:23:00,2026-02-06 09:13:00,70.230.244.90,9e:8b:b3:f5:c8:ab,6582,11179,47.125.175.204
9875588675,2026-03-03 20:23:00,2026-03-03 21:54:00,254.20.26.216,6c:70:39:29:6d:be,1210,93308,237.150.165.157
9814770054,2026-02-04 09:23:00,2026-02-04 10:29:00,228.198.71.185,21:ef:d7:e1:fa:9f,466,26252,153.86.192.170
9836713695,2026-02-12 12:23:00,2026-02-12 13:15:00,132.223.198.152,9d:5e:ce:fd:28:f6,9465,94862,25.244.194.239
9850240268,2026-02-17 21:23:00,2026-02-17 22:39:00,112.46.66.1,30:90:15:71:a5:fa,8902,4906,195.92.152.242
9856049451,2026-02-16 15:23:00,2026-02-16 16:40:00,171.91.121.101,4d:33:d9:fa:00:36,4592,33941,183.212.206.150
9875255341,2026-02-18 08:23:00,2026-02-18 10:17:00,65.153.94.133,54:93:be:6e:cf:c9,56,99954,241.173.172.206
9864160529,2026-02-16 06:23:00,2026-02-16 07:53:00,66.108.113.136,ce:ce:67:a4:3a:82,630,83280,186.181.91.172
9830923271,2026-02-04 21:23:00,2026-02-04 22:37:00,65.72.244.83,41:22:ee:3c:3e:04,4455,72164,60.152.101.69
9874074821,2026-02-26 00:23:00,2026-02-26 01:18:00,198.245.118.101,ce:74:ea:90:b6:f5,8709,89890,158.68.206.65
9830923271,2026-03-02 16:23:00,2026-03-02 16:48:00,149.241.180.177,b3:ab:b6:21:44:be,5108,27857,206.98.215.77
9847143455,2026-02-22 20:23:00,2026-02-22 21:24:00,7.201.204.237,22:4f:cb:b3:ca:7a,8369,9899,245.13.166.200
9873763116,2026-02-12 01:23:00,2026-02-12 02:50:00,84.84.117.114,90:39:f2:91:af:bf,8978,47759,127.45.163.87
9847679764,2026-03-02 14:23:00,2026-03-02 15:08:00,6.168.157.75,9e:77:49:da:08:3a,5764,81576,185.5.237.154
9820377889,2026-02-14 12:23:00,2026-02-14 13:22:00,140.85.183.142,45:c8:1e:72:71:04,3711,40496,35.132.180.154
9803432445,2026-02-26 19:23:00,2026-02-26 19:34:00,232.59.16.146,a8:ea:d5:d6:86:c3,9176,2063,130.191.21.68
9894406409,2026-02-26 17:23:00,2026-02-26 17:30:00,201.141.44.79,07:55:5e:e5:72:28,7767,45502,131.65.16.154
9881223623,2026-02-15 00:23:00,2026-02-15 01:40:00,44.237.229.197,fe:db:d0:f5:43:7a,4065,84798,114.190.222.94
9848175496,2026-02-20 13:23:00,2026-02-20 14:29:00,220.113.209.237,9b:fa:2f:7c:ed:e5,7968,53105,190.187.148.79
9867468071,2026-02-25 01:23:00,2026-02-25 01:48:00,215.74.127.118,ee:7b:ca:fc:79:24,6247,27928,19.247.97.155
9810310518,2026-02-21 10:23:00,2026-02-21 12:04:00,208.156.79.229,75:fd:72:a9:b8:58,6306,84534,18.126.251.127
9839421047,2026-03-02 07:23:00,2026-03-02 07:49:00,176.136.12.54,38:aa:ab:26:76:0c,9328,82668,56.188.151.149
9898327315,2026-03-02 02:23:00,2026-03-02 04:08:00,49.25.88.126,57:cf:54:5f:fb:8a,9705,27068,79.55.241.67
9803413164,2026-02-05 16:23:00,2026-02-05 17:43:00,243.158.177.228,b9:f1:6c:a8:c3:7d,136,80546,124.220.158.121
9892127799,2026-02-27 04:23:00,2026-02-27 04:49:00,224.57.97.71,a0:ac:cf:86:b8:01,5228,93480,127.249.47.234
9818699938,2026-02-22 18:23:00,2026-02-22 20:07:00,143.120.84.87,07:ee:ed:bb:f2:d6,744,73454,83.162.112.133
9876038597,2026-02-23 21:23:00,2026-02-23 22:31:00,214.238.230.244,b5:6a:2d:54:30:01,9754,55077,51.67.106.29
9853315869,2026-02-13 05:23:00,2026-02-13 05:58:00,134.178.223.91,b9:29:c7:3d:cc:23,25,89878,96.118.132.212
9800978820,2026-02-28 08:23:00,2026-02-28 08:58:00,178.139.219.76,7b:f6:77:64:38:4c,6095,73117,50.179.74.235
9875588675,2026-02-19 09:23:00,2026-02-19 11:10:00,118.188.43.200,d9:e8:2f:65:b6:2b,8491,84450,180.208.119.247
9838156149,2026-02-27 00:23:00,2026-02-27 00:33:00,231.127.219.37,e6:9e:69:bf:c1:5a,2344,58122,13.229.157.25
9859514846,2026-03-03 18:23:00,2026-03-03 19:18:00,136.252.154.211,1b:0a:a5:3d:66:70,1424,39527,20.227.18.162
9871349361,2026-02-14 05:23:00,2026-02-14 06:27:00,33.71.192.230,e2:25:8e:b4:6e:b7,5006,86258,52.192.24.45
9811998679,2026-02-10 15:23:00,2026-02-10 16:07:00,91.194.175.237,53:7f:8a:8e:2d:22,6042,90402,47.226.69.206
9867749649,2026-02-23 14:23:00,2026-02-23 15:31:00,97.14.80.186,63:4f:3d:1d:f0:4e,2896,69337,7.177.27.214
9821020539,2026-02-08 15:23:00,2026-02-08 15:43:00,190.6.154.121,ba:2e:e1:e5:2c:b0,7760,2230,34.122.30.116
9847143455,2026-02-14 14:23:00,2026-02-14 14:54:00,3.84.153.247,cc:c3:06:c2:e1:99,8173,91384,13.207.144.103
9804556238,2026-02-16 18:23:00,2026-02-16 19:51:00,140.182.210.106,80:19:5f:95:64:3c,6349,65489,213.119.48.48
9848175496,2026-02-19 00:23:00,2026-02-19 00:53:00,115.243.53.4,ab:d4:f6:a7:88:e8,4536,90901,43.89.202.110
9879402654,2026-02-04 16:23:00,2026-02-04 17:47:00,69.144.241.118,c1:64:ef:64:d3:34,5723,53909,106.253.227.203
9844935348,2026-02-04 14:23:00,2026-02-04 14:33:00,108.57.97.147,63:82:44:58:3a:d3,9459,60539,10.254.189.215
9814770054,2026-02-07 03:23:00,2026-02-07 03:43:00,200.32.122.28,f8:97:86:a8:da:9c,1439,54637,125.123.219.139
9818506716,2026-02-09 05:23:00,2026-02-09 07:19:00,191.17.96.132,96:d8:19:57:7a:d9,3144,57432,210.20.50.199
9834624751,2026-02-17 20:23:00,2026-02-17 21:05:00,120.170.77.138,c9:ca:ba:03:55:10,8230,39212,213.249.75.27
9807159696,2026-02-20 18:23:00,2026-02-20 18:28:00,245.67.135.235,18:3d:95:83:1d:00,8852,54000,251.37.214.34
